month,publication,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
2016-09,Washington Post,0.029627325,0.018611662,-0.0038708341,0.0016855868,0.15250209,-0.013979394,0.08650776,0.09112651,0.014287992,0.051597424
2016-09,Wired,0.1641064,0.27139533,0.046713665,0.22922796,0.27917662,0.18013355,0.17434615,0.2105506,0.19086303,0.20277582
2016-10,Buzzfeed News,0.2894578,0.24123843,0.059541762,0.25834793,0.20397167,0.30819452,0.34294945,0.18523806,0.35025373,0.21449614
2016-10,CNBC,0.2582413,0.29267126,0.04028592,0.20806214,0.31665635,0.2857122,0.215149,0.15757445,0.28449553,0.44032982
2016-10,CNN,0.3333268,0.27996582,0.06999255,0.27580658,0.18667637,0.40089354,0.36061943,0.20006947,0.41848403,0.2220012
2016-10,Economist,0.29978392,0.24400713,0.122826666,0.19739535,0.19776893,0.24727573,0.20567751,0.20075464,0.25015295,0.2711851
2016-10,Fox News,-0.04112445,0.2112545,0.088259265,0.022956016,0.08098501,0.14540753,0.049375642,-0.057748433,0.094059706,0.06348546
2016-10,Gizmodo,0.19212325,0.2824368,0.051146753,0.20658304,0.2998738,0.1679042,0.20458391,0.17655618,0.197198,0.21195918
2016-10,Hyperallergic,0.1499156,0.25376785,0.014516846,0.25967786,0.18173231,0.13592505,0.18204193,0.5003238,0.14935403,0.13846163
2016-10,Mashable,0.21064909,0.27724507,0.050248757,0.31475317,0.26545194,0.21855086,0.24971513,0.22655529,0.24338052,0.20351502
2016-10,New Republic,0.32060155,0.27548373,0.05096561,0.29765964,0.19428585,0.46983713,0.3394311,0.2437032,0.48235252,0.2397999
2016-10,New Yorker,0.19853349,0.28045312,0.06654387,0.3094056,0.15595463,0.23687662,0.26289746,0.36839324,0.24360141,0.14918199
2016-10,Politico,0.34476212,0.27251405,0.06456808,0.29057807,0.20306216,0.5372371,0.3680836,0.19251414,0.5484804,0.26984164
2016-10,Reuters,0.23934102,0.17998421,0.08125282,0.12360397,0.21530975,0.15899429,0.16041903,0.07962112,0.20139207,0.37395045
2016-10,The Hill,0.3442844,0.3004782,0.056528136,0.26425982,0.22428563,0.5270828,0.34443036,0.21016054,0.50911844,0.2887664
2016-10,The Verge,0.16222008,0.25958383,0.07298341,0.20774375,0.3623697,0.1584797,0.1683907,0.16519155,0.17365962,0.2506057
2016-10,Vice News,0.31786966,0.23662418,0.03528144,0.21834518,0.21636999,0.29887334,0.3074936,0.16979444,0.32602966,0.24859758
2016-10,Wired,0.16262986,0.26469478,0.050994527,0.22217365,0.27883983,0.19102965,0.16862284,0.20900644,0.19988674,0.20345077
2016-11,Buzzfeed News,0.28911713,0.24459653,0.065295696,0.25504315,0.19643319,0.3350379,0.34763616,0.18904303,0.3538748,0.2144773
2016-11,CNBC,0.25975153,0.28173468,0.06873841,0.1908406,0.26190045,0.3606189,0.21441533,0.14413436,0.32828948,0.40072203
2016-11,CNN,0.33226925,0.2570737,0.062020656,0.26141313,0.17972246,0.39286768,0.335583,0.19323109,0.41045797,0.2161256
2016-11,Economist,0.3127663,0.24992526,0.111407444,0.18435167,0.19551884,0.29763976,0.20385495,0.18767814,0.2934527,0.27556494
2016-11,Gizmodo,0.19708876,0.27525502,0.047757324,0.2011994,0.26683614,0.18165745,0.20208922,0.17984726,0.21204671,0.19319509
2016-11,Hyperallergic,0.16295607,0.26384082,0.016939517,0.26783487,0.17784312,0.17568785,0.18706016,0.49474987,0.18128547,0.13166475
2016-11,Mashable,0.22521445,0.29305425,0.04514179,0.30058715,0.26695782,0.24397814,0.24569719,0.23203602,0.2564103,0.21663071
2016-11,New Republic,0.3385168,0.28076234,0.05288864,0.27781892,0.19148393,0.47319546,0.3231665,0.24369386,0.4772223,0.2511316
2016-11,New Yorker,0.19920653,0.26465696,0.07470964,0.29175776,0.14099039,0.23833112,0.24154322,0.34236115,0.23731542,0.13970418
2016-11,Politico,0.3332793,0.2730423,0.076653644,0.24474077,0.1945794,0.5493275,0.32445246,0.17224725,0.5153084,0.27709278
2016-11,Reuters,0.222071,0.18938148,0.06684325,0.12283639,0.22827633,0.17707211,0.14913641,0.075345345,0.19954127,0.37570614
2016-11,The Hill,0.33155903,0.28910863,0.05619297,0.23949614,0.23035367,0.50504786,0.32629055,0.19181481,0.47952935,0.2968142
2016-11,The Verge,0.1949164,0.27925912,0.043269888,0.23489821,0.35882363,0.19830237,0.19538845,0.20119062,0.21661831,0.25540537
2016-11,Vice News,0.32973945,0.23626167,0.033329915,0.20672736,0.1895258,0.35886398,0.33162993,0.16148022,0.35954073,0.22779384
2016-11,Wired,0.1767924,0.27289206,0.046481278,0.2183242,0.2736586,0.21543977,0.17638208,0.20811808,0.22408439,0.20335594
2016-12,Axios,0.38451865,0.1833002,0.13222168,0.1369847,0.15704587,0.29622135,0.14274403,0.08108588,0.40860343,0.24846697
2016-12,Buzzfeed News,0.28441802,0.24314822,0.05555288,0.25799066,0.20900269,0.28160045,0.33757725,0.19403015,0.32495397,0.22648415
2016-12,CNBC,0.26614636,0.29399228,0.047220547,0.20208526,0.31338108,0.29319417,0.21800853,0.16636424,0.29921106,0.43676162
2016-12,CNN,0.348739,0.24526748,0.07178434,0.2595926,0.17681985,0.33122984,0.3359503,0.19330294,0.38465983,0.22754483
2016-12,Economist,0.29884046,0.24030848,0.14558403,0.17514288,0.18381123,0.24485137,0.19320264,0.17430863,0.2491363,0.27436557
2016-12,Fox News,0.03864488,0.25285792,0.076170795,0.08302368,0.14197548,0.17037489,0.15351444,0.060872182,0.07983591,0.07311442
2016-12,Gizmodo,0.19353202,0.29495114,0.047830883,0.20963237,0.27880982,0.18964787,0.20845343,0.19054312,0.2165416,0.21136278
2016-12,Hyperallergic,0.17307195,0.25386837,0.018566607,0.25399777,0.17696476,0.15774992,0.18706095,0.4828492,0.17664012,0.13563459
2016-12,Mashable,0.19936633,0.2887318,0.04483113,0.31135032,0.2620642,0.20204136,0.22580667,0.23790845,0.2186233,0.20079343
2016-12,New Republic,0.3405702,0.28444016,0.040450606,0.27525923,0.21135122,0.4388808,0.30965668,0.24927975,0.45808592,0.2705882
2016-12,New Yorker,0.20565936,0.26303542,0.058117982,0.2982503,0.14975742,0.21368888,0.2616523,0.36867008,0.23544866,0.13877173
2016-12,Politico,0.37256336,0.2718183,0.06603985,0.22320196,0.20429897,0.51349545,0.31855458,0.16035958,0.5326178,0.3148186
2016-12,Reuters,0.24762958,0.1594364,0.061573632,0.11206058,0.21944146,0.15731221,0.14728348,0.07387261,0.19944148,0.3757696
2016-12,The Hill,0.36666492,0.29567,0.0500811,0.21804647,0.22571915,0.51152724,0.32987213,0.18562075,0.49697617,0.31388265
2016-12,The Verge,0.16938178,0.27963915,0.03616257,0.22024289,0.3657653,0.17030914,0.17380345,0.18514758,0.1817164,0.25249743
2016-12,Vice News,0.33025137,0.21112531,0.023748903,0.18224633,0.18409213,0.28443107,0.3059341,0.14274494,0.32489133,0.23351304
2016-12,Wired,0.15854709,0.27360025,0.047500253,0.20933875,0.27461162,0.17205971,0.15569638,0.20401488,0.18485922,0.2029194
2017-01,Axios,0.28232214,0.23828806,0.08834897,0.20273598,0.27664542,0.3721942,0.25333247,0.13111122,0.38795194,0.34161195
2017-01,Buzzfeed News,0.31412813,0.23727311,0.056598615,0.2453433,0.20989235,0.31776327,0.33808237,0.18264568,0.3711238,0.23884822
2017-01,CNBC,0.27635688,0.2967604,0.054941587,0.20627098,0.3133619,0.32055396,0.23187622,0.15460517,0.3207872,0.45360628
2017-01,CNN,0.37767482,0.26019648,0.05115768,0.251505,0.20086546,0.4073755,0.36160257,0.18496352,0.4566447,0.2586561
2017-01,Economist,0.29335845,0.24556799,0.12127011,0.18264325,0.20280568,0.23869298,0.20088433,0.19207011,0.24473824,0.27621776
2017-01,Fox News,0.3844472,0.18054517,0.021898136,0.32923782,0.12079521,0.24187808,0.54963285,0.16988981,0.388985,0.169923
2017-01,Gizmodo,0.21040237,0.29601762,0.051649466,0.21211901,0.27210212,0.20360437,0.22113551,0.19119148,0.23971997,0.21183807
