month,publication,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
2016-03,Politico,0.16133551,0.4244881,0.23738118,0.23018312,0.29332772,0.44260064,0.060463518,0.5355131,0.29758516,0.17841701
2016-03,Reuters,0.19001196,0.22404751,0.12956344,0.35321614,0.27391908,0.22715665,0.05325737,0.16253442,0.17639193,0.09820891
2016-03,The Hill,0.21552959,0.45184326,0.23706092,0.29398537,0.3307294,0.45624572,0.0536424,0.50140095,0.314785,0.19263859
2016-03,The Verge,0.36042342,0.18374366,0.22516163,0.2572499,0.17574891,0.15386899,0.08667233,0.1359978,0.15767124,0.20103405
2016-03,Vice News,0.14059503,0.27192697,0.18278944,0.21841566,0.3734928,0.3156758,0.035071533,0.2655158,0.3267127,0.1582022
2016-03,Wired,0.28507388,0.16518392,0.21113598,0.2149161,0.19010592,0.16451566,0.04473146,0.14448151,0.15174045,0.2096725
2016-04,Buzzfeed News,0.1842249,0.26246005,0.2594384,0.2109537,0.26708594,0.27901396,0.05852887,0.2575251,0.33260998,0.20056707
2016-04,CNBC,0.29484984,0.30670267,0.20258394,0.46477416,0.27907598,0.26017806,0.059512142,0.2405812,0.20038804,0.1643773
2016-04,CNN,0.17351,0.3264367,0.26689714,0.21755525,0.31648383,0.3511568,0.06879453,0.35588056,0.33587727,0.20322983
2016-04,Economist,0.17470217,0.24231708,0.17213288,0.2611889,0.30657828,0.24399684,0.12750997,0.2412518,0.19784875,0.19181769
2016-04,Fox News,0.06534921,0.15076594,0.16845329,0.09933173,0.075104095,0.09949945,-0.07500658,0.1639883,0.120541275,0.041729815
2016-04,Gizmodo,0.29261744,0.16144091,0.18199858,0.19444677,0.19140433,0.14449151,0.0507125,0.124746196,0.1475899,0.18706852
2016-04,Hyperallergic,0.22575417,0.12982741,0.24774134,0.1735987,0.18733154,0.14247286,0.01345822,0.15815234,0.18285108,0.4948151
2016-04,Mashable,0.25489768,0.17792566,0.30398348,0.20795672,0.21180055,0.18823215,0.052427117,0.18508977,0.21955085,0.24958076
2016-04,New Republic,0.155264,0.29102275,0.26360345,0.1889747,0.23597522,0.31224218,0.043163747,0.38122672,0.24898164,0.23766708
2016-04,New Yorker,0.16201362,0.17358732,0.29579592,0.14944835,0.19971102,0.1859279,0.06925096,0.21420434,0.22555177,0.3643185
2016-04,Politico,0.1734269,0.4418955,0.25584614,0.25413418,0.29198655,0.45442244,0.047284503,0.5359446,0.31537428,0.19075903
2016-04,Reuters,0.20951308,0.2217054,0.13491824,0.36673257,0.23859745,0.20559447,0.039329667,0.14601226,0.163839,0.095783055
2016-04,The Hill,0.21168168,0.44232944,0.22941509,0.30131266,0.30526638,0.42977506,0.04850279,0.47813675,0.29495633,0.19070607
2016-04,The Verge,0.34072274,0.18839677,0.2409029,0.2551749,0.18209723,0.16061828,0.083314225,0.15139166,0.16833268,0.2075383
2016-04,Vice News,0.14128707,0.28430435,0.17604716,0.22336568,0.36859807,0.30704483,0.03393741,0.25474918,0.32984486,0.15609525
2016-04,Wired,0.2783399,0.15408124,0.19996856,0.20266931,0.17925198,0.14678606,0.046440367,0.13623202,0.13348253,0.21609952
2016-05,Buzzfeed News,0.18873319,0.27790195,0.24369742,0.22148561,0.28518352,0.30405387,0.049412385,0.27565515,0.33946452,0.19077064
2016-05,CNBC,0.28207704,0.29451448,0.19513912,0.43973026,0.27273405,0.2509241,0.047362246,0.23662947,0.19873743,0.15555018
2016-05,CNN,0.17333995,0.30409688,0.25854373,0.21383655,0.31554687,0.34303305,0.065652646,0.32972902,0.34141245,0.19739158
2016-05,Economist,0.17504793,0.23168515,0.16506946,0.25375885,0.30593762,0.2284807,0.11033011,0.22065602,0.19269961,0.20170444
2016-05,Fox News,0.077948965,0.20667416,0.14154,0.09108684,0.12350662,0.13883698,-0.078263186,0.19834161,0.18473968,0.06993937
2016-05,Gizmodo,0.27334374,0.1576597,0.17947622,0.17721486,0.19401945,0.13847712,0.04416912,0.11790644,0.15230034,0.19094646
2016-05,Hyperallergic,0.22951594,0.13203791,0.25981212,0.17803212,0.18709637,0.14900365,0.011399665,0.16537869,0.19742773,0.5026269
2016-05,Mashable,0.24643543,0.17736334,0.31589907,0.19576608,0.21019596,0.18698107,0.06225599,0.19340995,0.22234333,0.2529767
2016-05,New Republic,0.17052084,0.32418177,0.2665251,0.22090672,0.26899102,0.35916454,0.046987176,0.4168217,0.26133507,0.24153282
2016-05,New Yorker,0.16198838,0.16833518,0.3149544,0.14260054,0.20155594,0.19543497,0.05613568,0.2193767,0.24246031,0.3689181
2016-05,Politico,0.18479632,0.45100337,0.24880353,0.2692256,0.29639795,0.471944,0.057791773,0.52864057,0.31073833,0.18711323
2016-05,Reuters,0.21596314,0.21039666,0.13003618,0.4007679,0.23839343,0.20753454,0.06899935,0.13721944,0.1523222,0.09346767
2016-05,The Hill,0.22352451,0.46820068,0.2335968,0.30222625,0.32498175,0.43870422,0.044662397,0.50662035,0.2950513,0.20113899
2016-05,The Verge,0.36299062,0.17139043,0.21953085,0.24958101,0.17686719,0.15257749,0.07741413,0.13659014,0.14908384,0.20213471
2016-05,Vice News,0.13686825,0.27685133,0.17143421,0.21832153,0.36639768,0.30012938,0.031718083,0.24715158,0.33092585,0.15100566
2016-05,Wired,0.26170412,0.1610163,0.22420199,0.2001396,0.18970518,0.16398978,0.056274623,0.15112971,0.15790014,0.23039639
2016-06,Buzzfeed News,0.17412783,0.2750711,0.2605201,0.20905171,0.29516837,0.30162904,0.03617435,0.2779139,0.3628061,0.20041838
2016-06,CNBC,0.27617475,0.2916306,0.2019254,0.4153724,0.28376916,0.2548696,0.028977714,0.2439318,0.20429993,0.16004188
2016-06,CNN,0.15914051,0.3173362,0.26274377,0.20774211,0.32529685,0.37574613,0.051583316,0.3560334,0.35238722,0.20479211
2016-06,Economist,0.19594307,0.24498066,0.18109396,0.28033847,0.32038647,0.2385672,0.067676544,0.23494022,0.19665042,0.20318732
2016-06,Fox News,0.108280286,0.16633728,0.17381907,0.13421813,0.107847586,0.09002033,-0.035040945,0.1424958,0.15176632,0.044447828
2016-06,Gizmodo,0.28889498,0.16692606,0.20386755,0.19246815,0.20024265,0.14967246,0.04958229,0.13531291,0.16013758,0.21276602
2016-06,Hyperallergic,0.21396095,0.13879415,0.24573956,0.17199011,0.1945132,0.15245163,0.007707576,0.17124675,0.19938655,0.48414144
2016-06,Mashable,0.25205323,0.17772643,0.31737924,0.19959381,0.21082196,0.19690333,0.047950108,0.19648065,0.22544356,0.25184232
2016-06,New Republic,0.16403763,0.31827924,0.26065794,0.2156381,0.27868366,0.36493295,0.040683255,0.40795502,0.27460766,0.2370191
2016-06,New Yorker,0.13278998,0.15488328,0.28155038,0.11608034,0.18723008,0.18186824,0.07410695,0.20411137,0.23281413,0.35696337
2016-06,Politico,0.1727842,0.43637404,0.2529882,0.25629202,0.32117188,0.48836514,0.044077106,0.5354071,0.33134007,0.18843994
2016-06,Reuters,0.18038237,0.20031077,0.13231428,0.34213197,0.22919348,0.1900902,0.03807891,0.13925555,0.15043835,0.08682076
2016-06,The Hill,0.22663224,0.45384294,0.24311231,0.29467216,0.33443874,0.4442424,0.034490675,0.4744138,0.33265692,0.20732458
2016-06,The Verge,0.34651408,0.17498325,0.22634679,0.24594308,0.18426101,0.15573117,0.087479964,0.14003432,0.16091762,0.19539349
2016-06,Vice News,0.12895222,0.26075903,0.17958234,0.19156532,0.35180935,0.29532784,0.017183335,0.25300127,0.3361325,0.14364031
2016-06,Washington Post,0.053436045,0.03796568,0.17223783,0.09553495,0.088697426,0.08718421,1.0000006,0.11157303,0.073415,0.06736235
2016-06,Wired,0.2500432,0.15965542,0.20746337,0.18640113,0.18287736,0.16273834,0.049467504,0.15265676,0.15911594,0.21031375
2016-07,Buzzfeed News,0.18136439,0.30115628,0.26595905,0.2135972,0.29179454,0.33931562,0.04766405,0.32506293,0.3582028,0.20717284
2016-07,CNBC,0.27043045,0.2942414,0.19502585,0.38891467,0.262185,0.2555539,0.047814626,0.25470224,0.20659494,0.16368262
2016-07,CNN,0.17217216,0.32120833,0.27517432,0.20304756,0.32138607,0.36951056,0.05332195,0.3754496,0.3578003,0.223517
2016-07,Economist,0.18000977,0.23158032,0.18269101,0.2626475,0.31399915,0.23909342,0.09446495,0.23269689,0.19862054,0.20275487
2016-07,Fox News,0.08582545,0.16445923,0.16962683,0.14634068,0.10622796,0.090917304,-0.0010869438,0.14080569,0.15204252,0.02777977
2016-07,Gizmodo,0.25875813,0.16607773,0.19664215,0.17749225,0.2116838,0.16302763,0.048405398,0.14278741,0.17940225,0.20072119
2016-07,Hyperallergic,0.22426781,0.13583693,0.24837156,0.16922298,0.18340376,0.13900143,0.009065783,0.17011376,0.19187137,0.5038302
2016-07,Mashable,0.2527028,0.18325649,0.31410155,0.1941063,0.22989574,0.2043401,0.052893784,0.20787638,0.23567174,0.2548526
2016-07,New Republic,0.16835544,0.36162892,0.30402872,0.21147697,0.2964008,0.44300917,0.04600795,0.49139306,0.32344842,0.25781026
2016-07,New Yorker,0.16214553,0.18288064,0.30669007,0.14907509,0.21088794,0.20303874,0.08320246,0.22973356,0.24696268,0.36215928
2016-07,Politico,0.17347004,0.42812133,0.27904546,0.24341528,0.3119239,0.48923504,0.05773098,0.54829437,0.3403672,0.21311635
2016-07,Reuters,0.1946487,0.1883564,0.12939712,0.35549867,0.23344274,0.18835092,0.067645825,0.12691382,0.14695227,0.087752685
2016-07,The Hill,0.20284922,0.4433575,0.25632784,0.27122924,0.32334086,0.45419955,0.053139646,0.50652903,0.33000478,0.20699322
2016-07,The Verge,0.34117675,0.17763978,0.23364493,0.2474012,0.18733416,0.15680714,0.07874046,0.14253946,0.16514914,0.21248859
2016-07,Vice News,0.123307504,0.2601778,0.19213362,0.17905201,0.36197087,0.31159726,0.025474783,0.2648083,0.36002326,0.15040235
2016-07,Wired,0.24510115,0.16689081,0.23086537,0.19047974,0.19235788,0.17851846,0.05226433,0.17335339,0.16429636,0.21983926
2016-08,Buzzfeed News,0.18554652,0.27097067,0.26761335,0.2220623,0.30151418,0.3294159,0.06013342,0.29017863,0.34798902,0.2017675
2016-08,CNBC,0.28142694,0.32188663,0.19400969,0.43869838,0.28545895,0.27328283,0.054572113,0.2623832,0.2041733,0.16228251
2016-08,CNN,0.16151027,0.31312048,0.26192144,0.21266167,0.32624388,0.35784405,0.06682112,0.3461281,0.33923358,0.20313968
2016-08,Economist,0.176323,0.2206678,0.18201543,0.25088504,0.30987182,0.22874355,0.13684575,0.2181708,0.20062947,0.19084322
2016-08,Fox News,0.09820762,0.18771447,0.19418702,0.13096452,0.08685718,0.10969707,-0.03121777,0.16805191,0.15708242,0.050457675
2016-08,Gizmodo,0.26580128,0.16395049,0.20105557,0.18518457,0.20771718,0.15808949,0.04918175,0.13726774,0.17622231,0.20182107
2016-08,Hyperallergic,0.22559428,0.12869415,0.24809651,0.17516534,0.17854024,0.1368462,-0.0013618288,0.1638374,0.18144225,0.49000648
2016-08,Mashable,0.239122,0.17278011,0.30625913,0.18831007,0.22282295,0.18817313,0.058616016,0.18765262,0.23134802,0.2306823
2016-08,New Republic,0.18306261,0.35264027,0.27970794,0.24090815,0.31792676,0.42833036,0.046583794,0.45015836,0.3123995,0.2628066
2016-08,New Yorker,0.14994182,0.1747882,0.30502492,0.14395377,0.20685709,0.20800221,0.078150705,0.22386931,0.2572377,0.3518846
2016-08,Politico,0.19136126,0.4408826,0.27545395,0.2778917,0.33331418,0.5154586,0.07046296,0.54396814,0.3472966,0.20743082
2016-08,Reuters,0.19982815,0.18496625,0.142386,0.33868444,0.2256155,0.17929538,0.12461793,0.13168763,0.13842829,0.09132239
2016-08,The Hill,0.21720791,0.44989434,0.2585934,0.30140734,0.3396279,0.4881917,0.05381773,0.52205646,0.3382244,0.22474115
2016-08,The Verge,0.35190225,0.18840201,0.22763142,0.25047138,0.18497068,0.15756795,0.08738958,0.13987625,0.16160102,0.19857405
2016-08,Vice News,0.15932131,0.29351,0.19727574,0.2246686,0.34513265,0.32877216,0.040635362,0.27271497,0.34734586,0.15680212
2016-08,Wired,0.2571915,0.16888422,0.22607648,0.19265065,0.19511041,0.17131935,0.04882068,0.1700883,0.16972446,0.20947891
2016-09,Buzzfeed News,0.19534016,0.28055435,0.27181995,0.21216124,0.27643818,0.32163075,0.066926226,0.30228835,0.34327707,0.20370278
2016-09,CNBC,0.28428414,0.32045043,0.19702503,0.44201735,0.27997148,0.2676561,0.039853252,0.25143617,0.21350965,0.16634586
2016-09,CNN,0.17960761,0.33363125,0.27131885,0.22083025,0.3349326,0.3850126,0.07263711,0.3710758,0.35238922,0.21368246
2016-09,Economist,0.19257626,0.25450066,0.18220595,0.27994072,0.31793147,0.25620946,0.11675949,0.25058967,0.2060003,0.21223383
2016-09,Fox News,0.09140902,0.15665337,0.15723233,0.13258442,0.09076683,0.08839354,-0.06645088,0.13463469,0.12504646,0.044754937
2016-09,Gizmodo,0.2957218,0.18763088,0.20025052,0.20596378,0.22002546,0.18087688,0.044714093,0.15648222,0.1922682,0.19954906
2016-09,Hyperallergic,0.23034304,0.15086764,0.25964555,0.17476644,0.18596946,0.15093744,0.009877483,0.18491599,0.19764765,0.5016455
2016-09,Mashable,0.2671407,0.19502193,0.30159706,0.20717579,0.21434079,0.20148356,0.039152063,0.20520093,0.2282071,0.23987071
2016-09,New Republic,0.19243062,0.36567456,0.28979847,0.23713598,0.31565136,0.4277335,0.041069407,0.4475091,0.3274325,0.27265862
2016-09,New Yorker,0.17215927,0.18173519,0.31955814,0.15354782,0.21728499,0.21550468,0.06625282,0.22935598,0.2661194,0.3721232
2016-09,Politico,0.1822064,0.4318602,0.26692566,0.2606774,0.33477184,0.5064659,0.06294232,0.5223714,0.33865836,0.20490183
2016-09,Reuters,0.18779495,0.20638567,0.13102724,0.33492514,0.22533426,0.19830248,0.05009068,0.14264105,0.15610774,0.09345979
2016-09,The Hill,0.22494207,0.47448754,0.24296826,0.30628195,0.358945,0.47035927,0.043370076,0.4874287,0.34650236,0.21164602
2016-09,The Verge,0.3332707,0.18069756,0.21593843,0.23953982,0.1858051,0.15630013,0.12734298,0.13969742,0.16056849,0.18271503
2016-09,Vice News,0.2063484,0.32072166,0.21499069,0.24809027,0.33753362,0.33783656,0.02914807,0.30085078,0.3448028,0.17413606
2016-09,Washington Post,0.124216944,0.03219261,-0.0024613114,0.06854152,0.051837284,0.009795773,-0.0038708174,-0.025110153,0.08340087,0.07600424
2016-09,Wired,0.28254637,0.18686147,0.23158628,0.21285981,0.20136562,0.18266036,0.046713665,0.178967,0.17170693,0.22769003
2016-10,Buzzfeed News,0.19082406,0.2865242,0.26032758,0.21942773,0.28897253,0.3434862,0.05954176,0.31797177,0.3416125,0.19603595
2016-10,CNBC,0.30371583,0.31088656,0.21456927,0.43823192,0.28380656,0.28123716,0.04028592,0.26551798,0.2064326,0.17825402
2016-10,CNN,0.17630537,0.35300428,0.27967396,0.22091623,0.33581102,0.40891728,0.06999255,0.41273385,0.3562299,0.21360664
2016-10,Economist,0.18935663,0.24431257,0.19591138,0.26748946,0.30913928,0.25010347,0.12282672,0.24588995,0.20360735,0.21398242
2016-10,Fox News,0.09403773,0.1099601,0.07329242,0.06574416,0.009256401,0.08126599,0.08825929,0.1482261,0.03844765,-0.03258074
2016-10,Gizmodo,0.30103603,0.19509864,0.21218337,0.22260638,0.234756,0.19452842,0.051146753,0.15941978,0.20174325,0.19238512
2016-10,Hyperallergic,0.1890243,0.12068389,0.24898937,0.14788002,0.17719911,0.13881661,0.014516842,0.15528741,0.18659711,0.48738492
2016-10,Mashable,0.2640765,0.20690754,0.3174919,0.2133781,0.23462823,0.23382401,0.050248757,0.22963654,0.25077248,0.24458307
2016-10,New Republic,0.18253936,0.38210854,0.29868868,0.23776679,0.30999714,0.46435636,0.05096561,0.4963048,0.3355252,0.2570333
2016-10,New Yorker,0.15997839,0.19837198,0.3032927,0.15355694,0.22224778,0.22944883,0.06654388,0.25904936,0.26669493,0.38178545
2016-10,Politico,0.18765908,0.4367823,0.2953011,0.26611185,0.32345825,0.5319105,0.06456808,0.55987453,0.36127853,0.20740168
2016-10,Reuters,0.19549872,0.20547432,0.12698111,0.3725347,0.24701741,0.20993704,0.081252836,0.13910097,0.15536088,0.0884988
2016-10,The Hill,0.21275875,0.44753128,0.26886004,0.28617588,0.33547813,0.49241552,0.056528144,0.53628063,0.3341552,0.22670297
2016-10,The Verge,0.36306956,0.19261543,0.20936863,0.26195753,0.19289136,0.17055218,0.07298344,0.14534461,0.16371442,0.18459295
2016-10,Vice News,0.20154975,0.29798582,0.21876563,0.2498446,0.31478342,0.3237214,0.03528144,0.29730052,0.3038999,0.18036646
2016-10,Wired,0.28116012,0.19215684,0.22424605,0.21373123,0.1958734,0.19163817,0.050994523,0.19040786,0.16537851,0.22581534
2016-11,Buzzfeed News,0.18349615,0.3120569,0.25733665,0.21732643,0.2893182,0.34415966,0.065295696,0.3416631,0.3433822,0.19995275
2016-11,CNBC,0.2536347,0.3546044,0.1988638,0.39133662,0.27397475,0.32159093,0.068738416,0.3436189,0.20267656,0.16554093
2016-11,CNN,0.16853908,0.34501493,0.2630825,0.21436135,0.32609743,0.40285274,0.062020656,0.40364698,0.3310493,0.20513299
2016-11,Economist,0.18747965,0.27833098,0.18439509,0.26904398,0.31909335,0.2922982,0.11140748,0.29799744,0.19977817,0.2016346
2016-11,Gizmodo,0.26808807,0.1973381,0.20726475,0.20203283,0.23552838,0.20817196,0.047757324,0.17784348,0.19961321,0.19502084
2016-11,Hyperallergic,0.18577503,0.14739664,0.2588678,0.13972239,0.18816853,0.16922423,0.016939513,0.19683099,0.19026177,0.48345098
2016-11,Mashable,0.26683718,0.22933899,0.30326816,0.2245709,0.25201985,0.24594039,0.04514179,0.25314152,0.2449597,0.25215092
2016-11,New Republic,0.18025117,0.38857296,0.27990583,0.24716368,0.32648224,0.46178097,0.05288864,0.49591768,0.3174924,0.25793365
2016-11,New Yorker,0.14629628,0.19671963,0.28663096,0.14175987,0.21823046,0.22477895,0.07470965,0.25822034,0.24465421,0.3550046
2016-11,Politico,0.18236257,0.44856262,0.2524694,0.26979235,0.31667066,0.500093,0.07665366,0.56110805,0.31293297,0.18802601
2016-11,Reuters,0.21092625,0.21921971,0.12788886,0.37428826,0.23376137,0.20547144,0.06684326,0.15417823,0.14218614,0.085739195
2016-11,The Hill,0.21871237,0.4462076,0.2441723,0.2935172,0.3231881,0.4649493,0.05619297,0.5025972,0.31361878,0.20863035
2016-11,The Verge,0.35639232,0.22409965,0.2363518,0.2674102,0.22459649,0.21093282,0.0432699,0.1889735,0.19059749,0.21858893
2016-11,Vice News,0.17664497,0.33985627,0.20831877,0.22498423,0.32228094,0.3543037,0.033329915,0.35727325,0.32504818,0.17182308
2016-11,Wired,0.2758505,0.2112023,0.2202945,0.21297716,0.20967652,0.21452643,0.046481274,0.21619412,0.1722648,0.2263751
2016-12,Axios,0.14150858,0.27948105,0.1389082,0.24087846,0.3398984,0.42385983,0.13222171,0.30422157,0.13708541,0.095957406
2016-12,Buzzfeed News,0.19548772,0.28258893,0.25802025,0.23130281,0.28732845,0.31988648,0.05555288,0.2831067,0.335387,0.20551918
2016-12,CNBC,0.30185306,0.3291711,0.20770429,0.43324623,0.28430402,0.2975954,0.047220547,0.2680069,0.20790353,0.18742919
2016-12,CNN,0.16338083,0.31205437,0.26045066,0.22707984,0.3362876,0.38582867,0.07178434,0.33613142,0.33415344,0.20306635
2016-12,Economist,0.17623724,0.24350403,0.17508875,0.2685745,0.30887097,0.25157917,0.14558409,0.24083133,0.190583,0.18887341
2016-12,Fox News,0.16026586,0.20635505,0.11579292,0.070251524,0.09209854,0.07220413,0.07617076,0.13607141,0.13458115,0.07956099
2016-12,Gizmodo,0.28196576,0.21038787,0.21537594,0.22005777,0.23828661,0.21208349,0.047830883,0.18262047,0.20495962,0.20767714
2016-12,Hyperallergic,0.18295927,0.13618357,0.2439452,0.14415736,0.1951574,0.16709845,0.018566607,0.17906894,0.1910374,0.47153643
2016-12,Mashable,0.26551196,0.19569303,0.31466368,0.21001853,0.22838499,0.20932084,0.044831127,0.21029814,0.22614565,0.25797513
2016-12,New Republic,0.19893566,0.38481256,0.2766097,0.26782447,0.3304251,0.4460434,0.040450606,0.45112026,0.3033335,0.26224282
2016-12,New Yorker,0.15286137,0.18881503,0.29240766,0.14250582,0.22393304,0.22566673,0.058117986,0.23041798,0.26573807,0.37631622
2016-12,Politico,0.18880843,0.44879514,0.2315123,0.30632213,0.34570268,0.52769315,0.06603985,0.51532507,0.30768955,0.17550147
2016-12,Reuters,0.19757688,0.20656942,0.11250655,0.3743392,0.2466646,0.2096724,0.061573636,0.13450521,0.1421223,0.08066893
2016-12,The Hill,0.21302684,0.4674309,0.22448312,0.30663228,0.35415867,0.48794702,0.0500811,0.50206894,0.31550092,0.20135173
2016-12,The Verge,0.36741766,0.2061512,0.22356674,0.26411286,0.20371972,0.1773637,0.036162574,0.15648215,0.16807213,0.20442599
2016-12,Vice News,0.16854462,0.29846796,0.18318142,0.23163746,0.31815615,0.328532,0.023748903,0.27526632,0.30075136,0.15016472
2016-12,Wired,0.28001803,0.18147562,0.21160701,0.21245071,0.19602853,0.17891787,0.04750026,0.16837977,0.15260474,0.22421186
2017-01,Axios,0.25621462,0.38208315,0.20728225,0.341412,0.2727654,0.3816973,0.08834899,0.35127273,0.24040103,0.14577502
2017-01,Buzzfeed News,0.19422758,0.32152018,0.24668014,0.24090311,0.30398288,0.36711362,0.056598615,0.31522954,0.33358765,0.19262777
2017-01,CNBC,0.29885724,0.3529953,0.21282902,0.44865203,0.2955314,0.31709746,0.054941587,0.2946673,0.2207793,0.17614831
2017-01,CNN,0.18531564,0.39319465,0.25391975,0.25501844,0.35787004,0.45471463,0.051157676,0.40241796,0.35471925,0.19622545
2017-01,Economist,0.19655745,0.2509195,0.18087995,0.27039567,0.30466184,0.24553141,0.12127014,0.2307734,0.19756009,0.20615745
2017-01,Fox News,0.10075989,0.24541396,0.32729146,0.1728872,0.33743492,0.40192595,0.021898137,0.25914425,0.56429064,0.17160313
2017-01,Gizmodo,0.27359986,0.22192717,0.21905549,0.2205109,0.2507922,0.23634131,0.051649466,0.19718637,0.21743335,0.20733756
